player_name,draft_year,draft_round,draft_pick,nba2k_version,nba_season,overall_rating,Name match,Updated draft year,Updated draft pick
Joe Johnson,2001,1,10,NBA 2K19,2018-19,72,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K2,2001-02,70,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K3,2002-03,73,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K4,2003-04,76,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K5,2004-05,78,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K6,2005-06,82,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K7,2006-07,83,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K8,2007-08,84,Joe Johnson,2001,10
Joe Johnson,2001,1,10,NBA 2K9,2008-09,85,Joe Johnson,2001,10
Brendan Haywood,2001,1,11,NBA 2K10,2009-10,76,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K11,2010-11,76,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K12,2011-12,76,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K13,2012-13,75,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K14,2013-14,74,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K15,2014-15,73,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K16,2015-16,72,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K2,2001-02,68,Brendan Haywood,2001,20
Kedrick Brown,2001,1,11,NBA 2K2,2001-02,68,Kedrick Brown,2001,11
Brendan Haywood,2001,1,11,NBA 2K3,2002-03,72,Brendan Haywood,2001,20
Kedrick Brown,2001,1,11,NBA 2K3,2002-03,68,Kedrick Brown,2001,11
Brendan Haywood,2001,1,11,NBA 2K4,2003-04,73,Brendan Haywood,2001,20
Kedrick Brown,2001,1,11,NBA 2K4,2003-04,67,Kedrick Brown,2001,11
Brendan Haywood,2001,1,11,NBA 2K5,2004-05,73,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K6,2005-06,74,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K7,2006-07,75,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K8,2007-08,76,Brendan Haywood,2001,20
Brendan Haywood,2001,1,11,NBA 2K9,2008-09,76,Brendan Haywood,2001,20
Vladimir Radmanovic,2001,1,12,NBA 2K10,2009-10,76,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K11,2010-11,74,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K12,2011-12,73,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K2,2001-02,70,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K3,2002-03,73,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K4,2003-04,74,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K5,2004-05,75,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K6,2005-06,76,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K7,2006-07,77,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K8,2007-08,78,Vladimir RadmanoviÄ‡,2001,2001
Vladimir Radmanovic,2001,1,12,NBA 2K9,2008-09,77,Vladimir RadmanoviÄ‡,2001,2001
Richard Jefferson,2001,1,13,NBA 2K10,2009-10,77,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K11,2010-11,76,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K12,2011-12,75,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K13,2012-13,75,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K14,2013-14,74,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K15,2014-15,74,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K16,2015-16,74,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K17,2016-17,73,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K18,2017-18,72,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K2,2001-02,71,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K3,2002-03,75,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K4,2003-04,78,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K5,2004-05,79,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K6,2005-06,79,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K7,2006-07,80,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K8,2007-08,79,Richard Jefferson,2001,13
Richard Jefferson,2001,1,13,NBA 2K9,2008-09,78,Richard Jefferson,2001,13
Troy Murphy,2001,1,14,NBA 2K10,2009-10,76,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K11,2010-11,75,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K12,2011-12,74,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K13,2012-13,72,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K2,2001-02,70,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K3,2002-03,73,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K4,2003-04,75,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K5,2004-05,77,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K6,2005-06,77,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K7,2006-07,77,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K8,2007-08,77,Troy Murphy,2001,14
Troy Murphy,2001,1,14,NBA 2K9,2008-09,77,Troy Murphy,2001,14
Zach Randolph,2001,1,19,NBA 2K10,2009-10,84,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K11,2010-11,84,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K12,2011-12,83,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K13,2012-13,83,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K14,2013-14,82,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K15,2014-15,82,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K16,2015-16,80,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K17,2016-17,78,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K18,2017-18,77,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K19,2018-19,74,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K2,2001-02,72,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K20,2019-20,72,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K3,2002-03,76,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K4,2003-04,79,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K5,2004-05,80,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K6,2005-06,81,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K7,2006-07,82,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K8,2007-08,82,Zach Randolph,2001,19
Zach Randolph,2001,1,19,NBA 2K9,2008-09,84,Zach Randolph,2001,19
Tony Parker,2001,1,28,NBA 2K10,2009-10,89,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K11,2010-11,89,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K12,2011-12,91,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K13,2012-13,90,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K14,2013-14,88,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K15,2014-15,86,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K16,2015-16,84,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K17,2016-17,83,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K18,2017-18,82,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K19,2018-19,79,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K2,2001-02,72,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K3,2002-03,76,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K4,2003-04,80,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K5,2004-05,84,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K6,2005-06,86,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K7,2006-07,88,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K8,2007-08,88,Tony Parker,2001,28
Tony Parker,2001,1,28,NBA 2K9,2008-09,89,Tony Parker,2001,28
Gilbert Arenas,2001,2,31,NBA 2K10,2009-10,85,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K11,2010-11,83,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K12,2011-12,80,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K2,2001-02,68,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K3,2002-03,74,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K4,2003-04,82,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K5,2004-05,87,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K6,2005-06,88,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K7,2006-07,89,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K8,2007-08,90,Gilbert Arenas,2001,31
Gilbert Arenas,2001,2,31,NBA 2K9,2008-09,89,Gilbert Arenas,2001,31
Yao Ming,2002,1,1,NBA 2K10,2009-10,93,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K11,2010-11,90,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K3,2002-03,81,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K4,2003-04,86,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K5,2004-05,88,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K6,2005-06,89,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K7,2006-07,90,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K8,2007-08,92,Yao Ming,2002,1
Yao Ming,2002,1,1,NBA 2K9,2008-09,91,Yao Ming,2002,1
Jay Williams,2002,1,2,NBA 2K3,2002-03,76,Jay Williams,2002,2
Mike Dunleavy Jr.,2002,1,3,NBA 2K10,2009-10,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K11,2010-11,76,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K12,2011-12,76,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K13,2012-13,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K14,2013-14,74,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K15,2014-15,72,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K3,2002-03,72,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K4,2003-04,74,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K5,2004-05,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K6,2005-06,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K7,2006-07,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K8,2007-08,75,Mike Dunleavy,2002,3
Mike Dunleavy Jr.,2002,1,3,NBA 2K9,2008-09,75,Mike Dunleavy,2002,3
Drew Gooden,2002,1,4,NBA 2K10,2009-10,75,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K11,2010-11,74,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K12,2011-12,73,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K13,2012-13,72,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K14,2013-14,71,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K3,2002-03,72,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K4,2003-04,76,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K5,2004-05,77,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K6,2005-06,77,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K7,2006-07,78,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K8,2007-08,77,Drew Gooden,2002,4
Drew Gooden,2002,1,4,NBA 2K9,2008-09,76,Drew Gooden,2002,4
Nikoloz Tskitishvili,2002,1,5,NBA 2K3,2002-03,72,Nikoloz Tskitishvili,2002,5
Nikoloz Tskitishvili,2002,1,5,NBA 2K4,2003-04,70,Nikoloz Tskitishvili,2002,5
Nikoloz Tskitishvili,2002,1,5,NBA 2K5,2004-05,68,Nikoloz Tskitishvili,2002,5
Dajuan Wagner,2002,1,6,NBA 2K3,2002-03,74,Dajuan Wagner,2002,6
Dajuan Wagner,2002,1,6,NBA 2K4,2003-04,76,Dajuan Wagner,2002,6
Dajuan Wagner,2002,1,6,NBA 2K5,2004-05,73,Dajuan Wagner,2002,6
Dajuan Wagner,2002,1,6,NBA 2K6,2005-06,70,Dajuan Wagner,2002,6
Nene,2002,1,7,NBA 2K10,2009-10,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K11,2010-11,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K12,2011-12,80,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K13,2012-13,80,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K14,2013-14,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K15,2014-15,77,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K16,2015-16,76,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K17,2016-17,74,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K18,2017-18,72,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K3,2002-03,72,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K4,2003-04,77,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K5,2004-05,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K6,2005-06,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K7,2006-07,79,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K8,2007-08,80,NenÃª,2002,2002
Nene,2002,1,7,NBA 2K9,2008-09,79,NenÃª,2002,2002
Chris Wilcox,2002,1,8,NBA 2K10,2009-10,75,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K11,2010-11,74,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K12,2011-12,73,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K3,2002-03,70,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K4,2003-04,74,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K5,2004-05,75,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K6,2005-06,76,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K7,2006-07,76,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K8,2007-08,77,Chris Wilcox,2002,8
Chris Wilcox,2002,1,8,NBA 2K9,2008-09,76,Chris Wilcox,2002,8
Amar'e Stoudemire,2002,1,9,NBA 2K10,2009-10,88,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K11,2010-11,89,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K12,2011-12,87,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K13,2012-13,85,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K14,2013-14,82,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K15,2014-15,80,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K3,2002-03,77,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K4,2003-04,85,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K5,2004-05,87,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K6,2005-06,88,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K7,2006-07,88,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K8,2007-08,87,Amar'e Stoudemire,2002,9
Amar'e Stoudemire,2002,1,9,NBA 2K9,2008-09,88,Amar'e Stoudemire,2002,9
Caron Butler,2002,1,10,NBA 2K10,2009-10,82,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K11,2010-11,82,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K12,2011-12,81,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K13,2012-13,79,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K14,2013-14,77,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K15,2014-15,75,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K3,2002-03,72,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K4,2003-04,78,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K5,2004-05,80,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K6,2005-06,81,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K7,2006-07,82,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K8,2007-08,82,Caron Butler,2002,10
Caron Butler,2002,1,10,NBA 2K9,2008-09,83,Caron Butler,2002,10
Jared Jeffries,2002,1,11,NBA 2K10,2009-10,71,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K11,2010-11,70,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K3,2002-03,70,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K4,2003-04,72,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K5,2004-05,73,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K6,2005-06,73,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K7,2006-07,73,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K8,2007-08,73,Jared Jeffries,2002,11
Jared Jeffries,2002,1,11,NBA 2K9,2008-09,72,Jared Jeffries,2002,11
Melvin Ely,2002,1,12,NBA 2K3,2002-03,68,Melvin Ely,2002,12
Melvin Ely,2002,1,12,NBA 2K4,2003-04,70,Melvin Ely,2002,12
Melvin Ely,2002,1,12,NBA 2K5,2004-05,71,Melvin Ely,2002,12
Melvin Ely,2002,1,12,NBA 2K6,2005-06,70,Melvin Ely,2002,12
Melvin Ely,2002,1,12,NBA 2K7,2006-07,69,Melvin Ely,2002,12
Marcus Haislip,2002,1,13,NBA 2K3,2002-03,67,Marcus Haislip,2002,13
Marcus Haislip,2002,1,13,NBA 2K4,2003-04,68,Marcus Haislip,2002,13
Marcus Haislip,2002,1,13,NBA 2K5,2004-05,67,Marcus Haislip,2002,13
Fred Jones,2002,1,14,NBA 2K3,2002-03,67,Fred Jones,2002,14
Fred Jones,2002,1,14,NBA 2K4,2003-04,69,Fred Jones,2002,14
Fred Jones,2002,1,14,NBA 2K5,2004-05,71,Fred Jones,2002,14
Fred Jones,2002,1,14,NBA 2K6,2005-06,71,Fred Jones,2002,14
Fred Jones,2002,1,14,NBA 2K7,2006-07,71,Fred Jones,2002,14
Fred Jones,2002,1,14,NBA 2K8,2007-08,70,Fred Jones,2002,14
Tayshaun Prince,2002,1,19,NBA 2K10,2009-10,81,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K11,2010-11,81,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K12,2011-12,80,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K13,2012-13,79,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K14,2013-14,78,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K15,2014-15,77,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K16,2015-16,74,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K3,2002-03,69,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K4,2003-04,73,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K5,2004-05,76,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K6,2005-06,79,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K7,2006-07,80,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K8,2007-08,81,Tayshaun Prince,2002,23
Tayshaun Prince,2002,1,19,NBA 2K9,2008-09,81,Tayshaun Prince,2002,23
Frank Williams,2002,1,23,NBA 2K3,2002-03,68,Frank Williams,2002,25
Frank Williams,2002,1,23,NBA 2K4,2003-04,69,Frank Williams,2002,25
Frank Williams,2002,1,23,NBA 2K5,2004-05,69,Frank Williams,2002,25
Carlos Boozer,2002,2,35,NBA 2K10,2009-10,83,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K11,2010-11,83,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K12,2011-12,82,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K13,2012-13,82,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K14,2013-14,79,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K15,2014-15,77,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K3,2002-03,68,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K4,2003-04,74,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K5,2004-05,79,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K6,2005-06,82,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K7,2006-07,83,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K8,2007-08,83,Carlos Boozer,2002,35
Carlos Boozer,2002,2,35,NBA 2K9,2008-09,83,Carlos Boozer,2002,35
LeBron James,2003,1,1,NBA 2K10,2009-10,96,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K11,2010-11,97,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K12,2011-12,99,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K13,2012-13,99,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K14,2013-14,98,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K15,2014-15,97,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K16,2015-16,98,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K17,2016-17,97,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K18,2017-18,97,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K19,2018-19,96,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K20,2019-20,96,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K21,2020-21,98,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K22,2021-22,98,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K23,2022-23,97,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K24,2023-24,96,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K25,2024-25,95,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K26,2025-26,94,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K4,2003-04,87,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K5,2004-05,91,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K6,2005-06,94,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K7,2006-07,95,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K8,2007-08,96,LeBron James,2003,1
LeBron James,2003,1,1,NBA 2K9,2008-09,98,LeBron James,2003,1
Carmelo Anthony,2003,1,2,NBA 2K10,2009-10,91,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K10,2009-10,74,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K11,2010-11,90,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K11,2010-11,73,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K12,2011-12,90,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K12,2011-12,72,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K13,2012-13,90,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K13,2012-13,71,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K14,2013-14,90,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K15,2014-15,90,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K16,2015-16,89,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K17,2016-17,88,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K18,2017-18,85,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K19,2018-19,82,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K20,2019-20,79,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K21,2020-21,77,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K22,2021-22,76,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K23,2022-23,74,Carmelo Anthony,2003,3
Carmelo Anthony,2003,1,2,NBA 2K4,2003-04,84,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K4,2003-04,78,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K5,2004-05,87,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K5,2004-05,77,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K6,2005-06,88,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K6,2005-06,76,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K7,2006-07,90,Carmelo Anthony,2003,3
Darko Miličić,2003,1,2,NBA 2K7,2006-07,75,Darko MiliÄiÄ‡,2003,2003
Carmelo Anthony,2003,1,2,NBA 2K8,2007-08,90,Carmelo Anthony,2003,3
